Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Red rabbit, Blue rabbit, Yellow rabbit, Green rabbit, Red grass, Blue grass, Yellow grass, Green grass, 
29.0, 228, 170, 58, 0, 0, 51, 15, 0, 0, 27, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
30.0, 229, 172, 56, 0, 0, 51, 15, 0, 0, 27, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
31.0, 227, 171, 56, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
32.0, 230, 174, 56, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
33.0, 231, 175, 56, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
34.0, 233, 177, 56, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
35.0, 235, 179, 56, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
36.0, 190, 180, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
37.0, 192, 182, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
38.0, 193, 184, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
39.0, 195, 185, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
40.0, 197, 187, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
41.0, 199, 189, 9, 0, 0, 51, 2, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 1, 1, 1
