Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Red rabbit, Blue rabbit, Yellow rabbit, Green rabbit, Red grass, Blue grass, Yellow grass, Green grass, 
33.1, 209, 133, 76, 0, 0, 40, 15, 0, 0, 20, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
34.1, 208, 132, 76, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
35.1, 208, 132, 76, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
36.0, 209, 132, 76, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
37.0, 209, 133, 76, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
38.0, 210, 134, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
39.1, 209, 133, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
40.0, 210, 134, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
41.1, 211, 135, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
42.1, 212, 136, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
43.4, 213, 138, 75, 0, 0, 38, 30, 0, 0, 18, 0, 0, 0, 0, 0, 18, 3, 3, 3, 3, 17, 1, 1, 1
44.0, 247, 138, 109, 0, 0, 38, 30, 0, 0, 18, 0, 0, 0, 0, 0, 18, 3, 3, 3, 3, 17, 1, 1, 1
45.1, 251, 139, 112, 0, 0, 38, 30, 0, 0, 18, 0, 0, 0, 0, 0, 18, 3, 3, 3, 3, 17, 1, 1, 1
46.1, 252, 139, 112, 0, 0, 38, 30, 0, 0, 18, 0, 0, 0, 0, 0, 18, 3, 3, 3, 3, 17, 1, 1, 1
47.0, 284, 140, 144, 0, 0, 38, 45, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 3, 3, 17, 1, 1, 1
48.1, 319, 140, 178, 0, 0, 38, 60, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 3, 18, 17, 1, 1, 1
49.0, 324, 140, 184, 0, 0, 38, 60, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 3, 18, 17, 1, 1, 1
50.0, 325, 141, 183, 0, 0, 38, 59, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 2, 18, 17, 1, 1, 1
51.1, 325, 141, 183, 0, 0, 38, 59, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 2, 18, 17, 1, 1, 1
52.0, 340, 142, 198, 0, 0, 38, 59, 0, 0, 18, 0, 0, 0, 0, 0, 33, 3, 3, 2, 18, 17, 1, 1, 1
53.1, 355, 140, 214, 0, 0, 37, 59, 0, 0, 17, 0, 0, 0, 0, 0, 33, 3, 3, 2, 18, 17, 1, 1, 1
54.0, 367, 141, 225, 0, 0, 37, 59, 0, 0, 17, 0, 0, 0, 0, 0, 33, 3, 3, 2, 18, 17, 1, 1, 1
55.1, 398, 140, 257, 0, 0, 37, 74, 0, 0, 17, 0, 0, 0, 0, 0, 33, 3, 3, 2, 33, 17, 1, 1, 1
56.0, 418, 141, 276, 0, 0, 36, 74, 0, 0, 16, 0, 0, 0, 0, 0, 33, 3, 3, 2, 33, 17, 1, 1, 1
57.4, 447, 139, 307, 0, 0, 35, 89, 0, 0, 15, 0, 0, 0, 0, 0, 48, 3, 3, 2, 33, 17, 1, 1, 1
58.0, 489, 140, 348, 0, 0, 34, 89, 0, 0, 14, 0, 0, 0, 0, 0, 48, 3, 3, 2, 33, 17, 1, 1, 1
59.0, 497, 134, 363, 0, 0, 30, 89, 0, 0, 11, 0, 0, 0, 0, 0, 48, 3, 3, 2, 33, 16, 1, 1, 1
60.2, 501, 131, 369, 0, 0, 30, 89, 0, 0, 11, 0, 0, 0, 0, 0, 48, 3, 3, 2, 33, 16, 1, 1, 1
61.1, 498, 129, 368, 0, 0, 28, 104, 0, 0, 10, 0, 0, 0, 0, 0, 63, 3, 3, 2, 33, 15, 1, 1, 1
62.1, 563, 126, 437, 0, 0, 28, 118, 0, 0, 10, 0, 0, 0, 0, 0, 63, 3, 17, 2, 33, 15, 1, 1, 1
63.1, 564, 122, 442, 0, 0, 27, 118, 0, 0, 9, 0, 0, 0, 0, 0, 63, 3, 17, 2, 33, 15, 1, 1, 1
64.3, 575, 119, 455, 0, 0, 27, 148, 0, 0, 9, 0, 0, 0, 0, 0, 78, 3, 17, 2, 48, 15, 1, 1, 1
65.4, 677, 119, 558, 0, 0, 26, 178, 0, 0, 9, 0, 0, 0, 0, 0, 78, 3, 17, 2, 78, 14, 1, 1, 1
