Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Red rabbit, Blue rabbit, Yellow rabbit, Green rabbit, Red grass, Blue grass, Yellow grass, Green grass, 
13.0, 209, 133, 75, 0, 0, 49, 15, 0, 0, 27, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
14.0, 210, 135, 75, 0, 0, 48, 15, 0, 0, 26, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
15.0, 210, 135, 75, 0, 0, 45, 15, 0, 0, 23, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
16.0, 208, 133, 75, 0, 0, 44, 15, 0, 0, 22, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
17.0, 209, 133, 75, 0, 0, 44, 15, 0, 0, 22, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
18.0, 209, 134, 75, 0, 0, 43, 15, 0, 0, 22, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
19.0, 207, 132, 75, 0, 0, 43, 15, 0, 0, 22, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
20.0, 207, 132, 75, 0, 0, 43, 15, 0, 0, 22, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
21.0, 205, 130, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
22.0, 204, 129, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
23.0, 205, 130, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
24.0, 204, 130, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
25.0, 205, 130, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
26.0, 205, 131, 74, 0, 0, 42, 15, 0, 0, 21, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
27.0, 204, 130, 74, 0, 0, 41, 15, 0, 0, 20, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
28.0, 204, 130, 74, 0, 0, 41, 15, 0, 0, 20, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
29.3, 206, 131, 74, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
30.0, 205, 131, 74, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
31.0, 207, 132, 74, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
32.0, 207, 131, 75, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
33.1, 207, 132, 75, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
34.0, 208, 132, 75, 0, 0, 40, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 18, 1, 1, 1
35.1, 207, 132, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
36.0, 208, 132, 75, 0, 0, 39, 15, 0, 0, 19, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
